$GPRMC,172358.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*71
$GPRMC,172359.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*70
$GPRMC,172400.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7B
$GPRMC,172401.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7A
$GPRMC,172402.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*79
$GPRMC,172403.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*78
$GPRMC,172404.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7F
$GPRMC,172405.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7E
$GPRMC,172406.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7D
$GPRMC,172407.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172408.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*73
$GPRMC,172409.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*72
$GPRMC,172410.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7A
$GPRMC,172411.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7B
$GPRMC,172412.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*78
$GPRMC,172413.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*79
$GPRMC,172414.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7E
$GPRMC,172415.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7F
$GPRMC,172416.000,A,3402.6781,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172417.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7E
$GPRMC,172418.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*71
$GPRMC,172419.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*70
$GPRMC,172420.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7A
$GPRMC,172421.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7B
$GPRMC,172422.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*78
$GPRMC,172423.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*79
$GPRMC,172424.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7E
$GPRMC,172425.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7F
$GPRMC,172426.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172427.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7D
$GPRMC,172428.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*72
$GPRMC,172429.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*73
$GPRMC,172430.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7B
$GPRMC,172431.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7A
$GPRMC,172432.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*79
$GPRMC,172433.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*78
$GPRMC,172434.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7F
$GPRMC,172435.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7E
$GPRMC,172436.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7D
$GPRMC,172437.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172438.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*73
$GPRMC,172439.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*72
$GPRMC,172440.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7C
$GPRMC,172441.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7D
$GPRMC,172442.000,A,3402.6782,N,11829.6934,W,0.00,187.96,200516,,,A*7E
